,Manufacturer,Model Name,Model Name Cleaned,Category,Screen Size,Screen,Touchscreen,Screen_HD,Screen Quality,CPU,CPU Brand,CPU Model,CPU_Speed,RAM,Storage,Total Storage in TB,GPU,GPU Brand,GPU Model,Operating System,Weight,Weight_LBS,Price,Price_USD
589,2,384,381,1,17.3,15,0,1,3,77,1,47,2.5,8,3,1.125,79,3,21,5,2.73,6.01862079,15738840.0,192069.8825
590,2,433,430,0,15.6,36,1,0,0,74,1,46,2.5,8,8,1.0,47,2,49,5,2.2,4.8501706,6571188.0,80191.88878
591,10,206,203,3,15.6,8,0,1,3,5,0,4,3.6,12,28,0.5,7,0,78,5,2.2,4.8501706,8438508.0,102979.8409
592,4,237,234,0,11.6,36,1,0,0,48,1,30,1.0,4,2,0.125,52,2,54,5,1.39,3.06442597,5361876.0,65433.97691
593,15,310,307,3,15.6,8,0,1,3,102,1,66,2.8,16,3,1.125,75,3,17,5,2.5,5.5115575,15107508.0,184365.3844
594,10,525,506,3,17.3,8,0,1,3,56,1,36,2.0,4,25,0.48828125,47,2,49,4,2.8,6.1729444,4703868.0,57403.93662
595,10,198,195,3,15.6,0,0,0,0,58,1,37,2.3,8,8,1.0,47,2,49,5,2.29,5.04858667,4081428.0,49807.95257
596,10,473,470,0,13.3,13,1,1,3,97,1,62,2.7,8,28,0.5,53,2,55,5,1.37,3.02033351,18006300.0,219740.9672
597,10,486,483,3,14.0,15,0,1,3,77,1,47,2.5,8,15,0.25,55,2,57,5,1.7,3.7478591,13106808.0,159949.7213
598,4,278,275,0,12.5,7,1,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.34,2.95419482,14849640.0,181218.4767
599,4,350,347,5,15.6,7,1,1,3,102,1,66,2.8,8,15,0.25,108,3,73,5,2.06,4.54152338,15676596.0,191310.2841
600,7,112,109,3,15.6,8,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.84,4.05650632,10839348.0,132278.6366
601,7,363,360,3,15.6,0,0,0,0,59,1,38,2.4,4,25,0.48828125,53,2,55,5,2.1,4.6297083,5944124.16,72539.47742
602,0,57,57,3,14.0,8,0,1,3,41,1,24,1.1,4,22,0.03125,43,2,45,5,1.6,3.5273968,2925468.0,35701.12505
603,11,272,269,1,17.3,8,0,1,3,93,1,59,2.7,16,3,1.125,91,3,33,5,4.14,9.12713922,19553508.0,238622.4133
604,4,546,523,3,15.6,0,0,0,0,56,1,36,2.0,4,8,1.0,22,0,93,2,2.18,4.80607814,4134780.0,50459.03692
605,11,177,174,1,15.6,6,0,1,14,102,1,66,2.8,16,19,2.25,79,3,21,5,1.8,3.9683214,20442708.0,249473.8191
606,16,450,447,3,15.6,15,0,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,2.2,4.8501706,12439908.0,151811.167
607,10,203,200,3,15.6,8,0,1,3,74,1,46,2.5,6,8,1.0,53,2,55,5,2.4,5.2910952,5015088.0,61201.92865
608,10,585,560,0,15.6,13,1,1,3,102,1,66,2.8,8,15,0.25,55,2,57,5,2.0,4.409246,11550708.0,140959.7612
609,0,431,428,3,14.0,0,0,0,0,112,1,86,1.6,4,0,0.125,42,2,44,5,1.6,3.5273968,3103308.0,37871.4062
610,10,479,476,3,15.6,12,0,1,14,116,1,92,3.1,32,11,1.0,104,3,69,5,2.5,5.5115575,43561908.0,531610.3696
611,4,254,251,1,15.6,8,0,1,3,92,1,58,2.6,16,8,1.0,88,3,30,5,2.59,5.70997357,7816156.92,95384.94203
612,4,546,523,3,15.6,0,0,0,0,54,1,36,2.0,4,8,1.0,47,2,49,2,2.18,4.80607814,3947158.8,48169.3903
613,4,239,236,3,15.6,0,0,0,0,54,1,36,2.0,4,8,1.0,47,2,49,2,2.25,4.96040175,3192228.0,38956.54678
614,4,281,278,3,15.6,0,0,0,0,78,1,48,2.6,4,25,0.48828125,53,2,55,2,1.93,4.25492239,7727148.0,94298.71631
615,2,138,135,1,17.3,8,0,1,3,102,1,66,2.8,8,3,1.125,75,3,17,5,3.0,6.613869,10385856.0,126744.4196
616,4,546,523,3,15.6,8,0,1,3,74,1,46,2.5,4,2,0.125,22,0,93,2,2.18,4.80607814,5059548.0,61744.49894
617,7,112,109,4,15.6,8,0,1,3,97,1,62,2.7,8,28,0.5,53,2,55,5,1.84,4.05650632,12350988.0,150726.0264
618,11,184,181,1,15.6,8,0,1,3,102,1,66,2.8,16,16,1.25,80,3,22,5,2.94,6.48159162,20165811.12,246094.6913
619,0,88,85,0,11.6,27,1,0,0,40,1,23,1.6,4,22,0.03125,41,2,43,1,1.25,2.75577875,3370068.0,41126.82794
620,7,366,363,3,14.0,0,0,0,0,78,1,48,2.6,8,15,0.25,53,2,55,5,2.31,5.09267913,9994608.0,121969.8011
621,10,466,463,3,14.0,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.65,3.63762795,13026780.0,158973.0948
622,4,247,244,3,15.6,8,0,1,3,83,1,53,1.6,4,8,1.0,7,0,78,5,2.2,4.8501706,6900192.0,84206.90892
623,5,296,293,3,15.6,0,0,0,0,74,1,46,2.5,8,15,0.25,53,2,55,5,2.2,4.8501706,7104708.0,86702.73226
624,7,112,109,3,15.6,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,5,1.88,4.14469124,8287344.0,101135.102
625,10,209,206,3,15.6,8,0,1,3,97,1,62,2.7,8,8,1.0,66,3,8,5,2.2,4.8501706,7993908.0,97554.13804
626,12,412,409,3,14.0,8,0,1,3,30,1,16,1.44,2,22,0.03125,40,2,42,5,1.4,3.0864722,2125188.0,25934.85984
627,10,210,207,3,15.6,8,0,1,3,74,1,46,2.5,4,2,0.125,53,2,55,4,2.2,4.8501706,4161456.0,50784.57909
628,2,374,371,0,13.3,7,1,1,3,74,1,46,2.5,6,8,1.0,53,2,55,5,1.5,3.3069345,5682076.92,69341.56813
629,4,576,551,3,15.6,8,0,1,3,102,1,66,2.8,8,15,0.25,75,3,17,5,2.0,4.409246,16183440.0,197495.5854
630,2,598,573,4,14.0,8,0,1,3,97,1,62,2.7,16,28,0.5,53,2,55,5,1.1,2.4250853,16894800.0,206176.71
631,4,256,253,1,15.6,8,0,1,3,102,1,66,2.8,16,16,1.25,76,3,18,5,2.62,5.77611226,13151268.0,160492.2916
632,10,527,507,3,15.6,8,0,1,3,83,1,53,1.6,4,15,0.25,61,2,109,5,1.8,3.9683214,7371468.0,89958.15399
633,10,232,229,3,15.6,8,0,1,3,56,1,36,2.0,4,8,1.0,67,3,9,5,2.2,4.8501706,5148468.0,62829.63952
634,2,559,534,3,15.6,0,0,0,0,37,1,22,1.1,8,8,1.0,43,2,45,5,2.0,4.409246,3547908.0,43297.1091
635,2,538,515,3,15.6,8,0,1,3,77,1,47,2.5,8,8,1.0,75,3,17,5,1.99,4.38719977,8061665.04,98381.01517
636,4,575,550,4,13.3,31,1,1,13,83,1,53,1.6,8,15,0.25,61,2,109,5,1.23,2.71168629,16619148.0,202812.7742
637,10,196,193,3,14.0,0,0,0,0,36,1,21,1.6,2,22,0.03125,41,2,43,5,1.42,3.13056466,2214108.0,27020.00041
638,10,493,490,0,13.3,13,1,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.37,3.02033351,15626978.64,190704.7756
639,4,576,551,3,15.6,5,1,1,14,102,1,66,2.8,16,11,1.0,75,3,17,5,2.06,4.54152338,21331908.0,260325.2249
640,10,291,288,1,15.6,15,0,1,3,102,1,66,2.8,8,3,1.125,77,3,19,5,2.5,5.5115575,9861228.0,120342.0902
641,7,39,39,3,17.0,2,0,0,2,14,0,11,3.0,8,8,1.0,17,0,88,5,2.6,5.7320198,4631842.8,56524.97276
642,10,471,468,4,14.0,15,0,1,3,97,1,62,2.7,16,28,0.5,53,2,55,5,1.14,2.51327022,21785400.0,265859.4418
643,2,382,379,1,15.6,15,0,1,3,102,1,66,2.8,8,8,1.0,76,3,18,4,2.5,5.5115575,10394748.0,126852.9337
644,0,127,124,3,15.6,0,0,0,0,56,1,36,2.0,4,25,0.48828125,47,2,49,5,2.4,5.2910952,4001400.0,48831.32605
645,10,196,193,3,14.0,0,0,0,0,36,1,21,1.6,4,22,0.03125,40,2,42,5,1.43,3.15261089,2436408.0,29732.85186
646,0,429,426,4,14.0,15,0,1,3,74,1,46,2.5,8,15,0.25,39,2,41,5,1.8,3.9683214,8171748.0,99724.4192
647,14,85,82,1,14.0,8,0,1,3,102,1,66,2.8,16,15,0.25,79,3,21,5,1.95,4.29901485,23110308.0,282028.0365
648,16,340,337,3,13.3,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.2,2.6455476,10785996.0,131627.5522
649,10,492,489,4,12.5,15,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.36,2.99828728,14084928.0,171886.2677
650,2,378,375,1,17.3,15,0,1,3,93,1,59,2.7,32,28,0.5,82,3,24,5,3.8,8.3775674,24888708.0,303730.848
651,0,54,54,1,15.6,8,0,1,3,77,1,47,2.5,8,8,1.0,75,3,17,2,2.4,5.2910952,6304428.0,76936.46704
652,4,575,550,4,13.3,8,0,1,3,83,1,53,1.6,8,15,0.25,61,2,109,5,1.2,2.6455476,12892510.8,157334.5325
653,11,162,159,1,15.6,8,0,1,3,102,1,66,2.8,8,3,1.125,76,3,18,5,2.2,4.8501706,10597485.6,129327.0542
654,7,50,50,3,15.6,0,0,0,0,56,1,36,2.0,4,25,0.48828125,47,2,49,4,1.86,4.10059878,3244690.8,39596.77972
655,16,441,438,3,15.6,15,0,1,3,74,1,46,2.5,8,25,0.48828125,53,2,55,5,2.0,4.409246,9461088.0,115458.9576
656,4,247,244,3,15.6,8,0,1,3,106,1,70,1.8,8,15,0.25,7,0,78,5,2.2,4.8501706,8171748.0,99724.4192
657,4,247,244,3,15.6,8,0,1,3,106,1,70,1.8,16,19,2.25,7,0,78,5,2.2,4.8501706,10092420.0,123163.4557
658,10,225,222,1,15.6,15,0,1,3,92,1,58,2.6,8,3,1.125,87,3,29,5,3.31,7.29730213,10634832.0,129782.8132
659,4,56,56,1,17.3,12,0,1,14,102,1,66,2.8,32,29,1.5,80,3,22,5,4.42,9.74443366,27986414.04,341533.8904
660,4,290,287,3,14.0,8,0,1,3,71,1,44,2.4,8,15,0.25,47,2,49,5,1.56,3.43921188,10928268.0,133363.7771
661,10,229,226,3,15.6,0,0,0,0,37,1,22,1.1,4,25,0.48828125,43,2,45,5,2.2,4.8501706,3725748.0,45467.39026
662,10,211,208,3,15.6,8,0,1,3,68,1,41,2.3,4,25,0.48828125,47,2,49,5,2.2,4.8501706,4757220.0,58055.02097
663,7,14,14,3,15.6,3,0,0,3,56,1,36,2.0,6,8,1.0,24,0,95,5,2.04,4.49743092,4792788.0,58489.0772
664,11,172,169,1,17.3,8,0,1,3,102,1,66,2.8,8,3,1.125,79,3,21,5,2.7,5.9524821,13220358.84,161335.4459
665,16,410,407,3,15.6,0,0,0,0,57,1,37,2.1,4,2,0.125,47,2,49,5,2.1,4.6297083,4428216.0,54040.00083
666,4,277,274,3,15.6,8,0,1,3,74,1,46,2.5,8,8,1.0,53,2,55,5,2.06,4.54152338,8491860.0,103630.9253
667,7,19,19,3,15.6,8,0,1,3,97,1,62,2.7,8,8,1.0,7,0,78,5,2.1,4.6297083,6624540.0,80842.97313
668,16,451,448,3,15.6,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,2.0,4.409246,11186136.0,136510.6848
669,0,58,58,3,15.6,0,0,0,0,56,1,36,2.0,4,2,0.125,47,2,49,2,2.1,4.6297083,3663504.0,44707.79185
670,13,428,425,4,13.5,37,1,0,6,99,1,64,2.8,8,15,0.25,58,2,60,5,1.252,2.760187996,16608922.2,202687.983
671,10,524,505,3,15.6,8,0,1,3,74,1,46,2.5,8,3,1.125,24,0,95,5,1.9,4.1887837,7273211.4,88759.07365
672,10,584,559,0,13.3,13,1,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.3,2.8660099,9194328.0,112203.5359
673,10,207,204,3,15.6,0,0,0,0,21,0,78,2.2,4,2,0.125,13,0,84,5,2.2,4.8501706,3103308.0,37871.4062
674,7,329,326,0,14.0,13,1,1,3,59,1,38,2.4,4,2,0.125,72,3,14,5,1.63,3.59353549,6215508.0,75851.32647
675,11,165,162,1,15.6,8,0,1,3,102,1,66,2.8,16,16,1.25,75,3,17,5,2.4,5.2910952,11506248.0,140417.1909
676,2,610,585,4,14.0,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.1,2.4250853,10092420.0,123163.4557
677,7,102,99,0,11.6,36,1,0,0,37,1,22,1.1,8,34,0.0625,43,2,45,1,1.4,3.0864722,4401540.0,53714.45866
678,9,195,192,4,15.6,15,0,1,3,106,1,70,1.8,8,28,0.5,53,2,55,5,1.09,2.40303907,20442708.0,249473.8191
679,0,80,80,1,15.6,8,0,1,3,77,1,47,2.5,16,15,0.25,76,3,18,5,2.5,5.5115575,11550708.0,140959.7612
680,11,192,189,1,15.6,8,0,1,3,77,1,47,2.5,8,15,0.25,75,3,17,5,2.2,4.8501706,8873326.8,108286.1784
681,2,268,265,3,15.6,0,0,0,0,37,1,22,1.1,4,2,0.125,43,2,45,5,1.86,4.10059878,3725748.0,45467.39026
682,4,55,55,1,15.6,8,0,1,3,77,1,47,2.5,16,3,1.125,79,3,21,5,3.21,7.07683983,18237492.0,222562.3327
683,7,46,46,3,17.3,15,0,1,3,56,1,36,2.0,4,15,0.25,19,0,90,5,2.5,5.5115575,6215508.0,75851.32647
684,10,586,561,0,13.3,13,1,1,3,106,1,70,1.8,8,28,0.5,61,2,109,5,1.19,2.62350137,13329108.0,162662.5728
685,4,55,55,1,15.6,8,0,1,3,103,1,67,2.9,16,16,1.25,80,3,22,5,3.49,7.69413427,25019865.0,305331.4304
686,7,50,50,3,15.6,0,0,0,0,74,1,46,2.5,4,25,0.48828125,6,0,77,5,1.86,4.10059878,5447328.12,66476.797
687,4,239,236,3,15.6,0,0,0,0,56,1,36,2.0,4,8,1.0,24,0,95,5,2.2,4.8501706,4852097.64,59212.86597
688,7,43,43,3,17.3,15,0,1,3,0,0,0,2.4,6,21,2.0,29,0,100,5,2.65,5.84225095,5059548.0,61744.49894
689,10,505,501,3,15.6,0,0,0,0,33,1,19,1.6,4,25,0.48828125,45,2,47,5,2.1,4.6297083,2827656.0,34507.47041
690,0,91,88,3,14.0,0,0,0,0,33,1,19,1.6,4,22,0.03125,45,2,47,1,1.45,3.19670335,3334500.0,40692.77171
691,10,221,218,3,14.0,8,0,1,3,74,1,46,2.5,4,15,0.25,53,2,55,5,1.7,3.7478591,6215508.0,75851.32647
692,7,594,569,5,17.3,8,0,1,3,102,1,66,2.8,8,25,0.48828125,101,3,66,5,3.14,6.92251622,16965847.08,207043.7373
693,10,471,468,0,14.0,39,1,0,9,97,1,62,2.7,8,15,0.25,53,2,55,5,1.42,3.13056466,23030280.0,281051.4099
694,16,410,407,3,13.3,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.5,3.3069345,8651916.0,105584.1783
695,0,495,492,2,11.6,0,0,0,0,34,1,20,1.6,4,22,0.03125,40,2,42,5,1.4,3.0864722,2391948.0,29190.28157
696,10,589,564,0,14.0,7,1,1,3,97,1,62,2.7,16,28,0.5,53,2,55,5,1.38,3.04237974,15552108.0,189791.0873
697,2,99,96,0,12.5,7,1,1,3,49,1,31,0.9,4,34,0.0625,46,2,48,1,1.2,2.6455476,5948748.0,72595.90473
698,16,346,343,4,13.3,7,1,1,3,89,1,55,2.5,16,28,0.5,47,2,49,5,1.36,2.99828728,16690284.0,203680.8867
699,7,18,18,3,15.6,15,0,1,3,97,1,62,2.7,4,25,0.48828125,7,0,78,5,2.1,4.6297083,6126588.0,74766.18589
700,4,248,245,1,15.6,8,0,1,3,77,1,47,2.5,8,8,1.0,75,3,17,5,2.56,5.64383488,7282548.0,88873.01341
701,10,207,204,3,15.6,8,0,1,3,13,0,11,2.9,4,15,0.25,7,0,78,5,2.2,4.8501706,3547908.0,43297.1091
702,10,206,203,3,15.6,0,0,0,0,5,0,4,3.6,8,8,1.0,25,0,96,5,2.2,4.8501706,3814668.0,46552.53084
703,10,515,504,3,15.6,8,0,1,3,74,1,46,2.5,4,9,2.0,53,2,55,5,2.1,4.6297083,5525933.4,67436.06128
704,10,521,505,3,15.6,0,0,0,0,56,1,36,2.0,4,25,0.48828125,47,2,49,4,1.9,4.1887837,4001400.0,48831.32605
705,4,550,527,3,15.6,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,2.18,4.80607814,7069140.0,86268.67602
706,0,422,419,0,13.3,13,1,1,3,83,1,53,1.6,8,15,0.25,61,2,109,5,1.6,3.5273968,8883108.0,108405.5438
707,10,462,459,5,15.6,8,0,1,3,89,1,55,2.5,16,28,0.5,107,3,72,5,2.18,4.80607814,16494660.0,201293.5774
708,10,483,480,3,14.0,8,0,1,3,70,1,43,2.3,8,15,0.25,47,2,49,5,1.8,3.9683214,10590372.0,129240.2429
709,7,45,45,3,17.3,15,0,1,3,1,0,1,2.5,6,21,2.0,7,0,78,5,2.71,5.97452833,5824348.92,71077.79306
710,10,291,288,1,15.6,15,0,1,3,102,1,66,2.8,8,3,1.125,76,3,18,5,2.5,5.5115575,11106108.0,135534.0583
711,4,279,276,3,14.0,8,0,1,3,79,1,49,2.8,8,15,0.25,69,3,11,2,1.64,3.61558172,9683388.0,118171.809
712,4,550,527,3,15.6,8,0,1,3,74,1,46,2.5,8,8,1.0,53,2,55,2,1.98,4.36515354,6455592.0,78781.20603
713,2,534,511,3,14.0,8,0,1,3,37,1,22,1.1,4,22,0.03125,43,2,45,5,1.5,3.3069345,2649816.0,32337.18925
714,4,281,278,3,15.6,8,0,1,3,78,1,48,2.6,16,28,0.5,53,2,55,5,1.93,4.25492239,12685860.72,154812.6658
715,10,475,472,3,14.0,15,0,1,3,74,1,46,2.5,8,15,0.25,66,3,8,5,1.87,4.12264501,7621066.44,93004.1436
716,4,281,278,3,15.6,8,0,1,3,78,1,48,2.6,8,15,0.25,53,2,55,5,1.9,4.1887837,10483668.0,127938.0743
717,10,0,0,3,15.6,0,0,0,0,7,0,6,2.0,4,25,0.48828125,15,0,86,5,2.19,4.82812437,2649816.0,32337.18925
718,12,415,412,3,14.0,16,0,1,4,28,1,14,1.92,4,23,0.03125,41,2,43,5,1.4,3.0864722,2356380.0,28756.22534
719,7,364,361,3,17.3,8,0,1,3,97,1,62,2.7,8,15,0.25,69,3,11,5,2.63,5.79815849,10670400.0,130216.8695
720,10,471,468,4,14.0,20,0,1,9,89,1,55,2.5,8,28,0.5,47,2,49,5,1.17,2.57940891,14997602.88,183024.1506
721,7,329,326,0,13.3,27,1,0,0,74,1,46,2.5,8,15,0.25,53,2,55,5,1.58,3.48330434,7439047.2,90782.86083
722,10,468,465,4,14.0,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.32,2.91010236,13329108.0,162662.5728
723,4,56,56,1,17.3,6,0,1,14,102,1,66,2.8,32,12,2.0,80,3,22,5,4.36,9.61215628,32539384.8,397096.3434
724,11,164,161,1,17.3,8,0,1,3,102,1,66,2.8,8,3,1.125,76,3,18,5,2.7,5.9524821,11990684.16,146329.0368
725,10,516,504,3,15.6,0,0,0,0,74,1,46,2.5,4,8,1.0,53,2,55,4,1.9,4.1887837,4356190.8,53161.03696
726,4,247,244,3,15.6,8,0,1,3,83,1,53,1.6,8,3,1.125,7,0,78,5,2.2,4.8501706,6393348.0,78021.60762
727,4,243,240,0,13.3,7,1,1,3,59,1,38,2.4,4,8,1.0,53,2,55,5,1.71,3.76990533,5770908.0,70425.62357
728,4,245,242,3,15.6,0,0,0,0,74,1,46,2.5,8,8,1.0,30,0,101,2,2.32,5.11472536,5242011.84,63971.20741
729,7,11,11,3,15.6,8,0,1,3,14,0,11,3.0,4,8,1.0,6,0,77,5,2.1,4.6297083,4348188.0,53063.37431
730,0,355,352,1,17.3,15,0,1,3,92,1,58,2.6,16,3,1.125,79,3,21,5,4.2,9.2594166,17206020.0,209974.702
731,4,239,236,3,15.6,0,0,0,0,74,1,46,2.5,12,8,1.0,53,2,55,5,2.25,4.96040175,5770908.0,70425.62357
732,7,12,12,3,15.6,8,0,1,3,15,0,12,3.0,6,3,1.125,6,0,77,5,2.1,4.6297083,5779800.0,70534.13763
733,0,128,125,3,15.6,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,2.4,5.2910952,4970628.0,60659.35836
734,10,452,449,3,13.3,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.44,3.17465712,8536320.0,104173.4956
735,10,518,504,3,15.6,8,0,1,3,97,1,62,2.7,4,8,1.0,53,2,55,5,1.85,4.07855255,6926868.0,84532.4511
736,7,592,567,5,15.6,8,0,1,3,102,1,66,2.8,16,15,0.25,103,3,68,5,2.6,5.7320198,21509748.0,262495.506
737,4,244,241,0,13.3,7,1,1,3,83,1,53,1.6,8,8,1.0,61,2,109,5,1.55,3.41716565,5859828.0,71510.76415
738,11,177,174,1,15.6,8,0,1,3,102,1,66,2.8,16,16,1.25,79,3,21,5,1.8,3.9683214,18624116.16,227280.524
739,0,76,76,3,15.6,0,0,0,0,56,1,36,2.0,4,25,0.48828125,47,2,49,5,2.4,5.2910952,3652833.6,44577.57498
740,4,255,252,3,15.6,8,0,1,3,97,1,62,2.7,8,3,1.125,72,3,14,5,2.0,4.409246,10732644.0,130976.4679
741,4,546,523,3,15.6,0,0,0,0,56,1,36,2.0,8,15,0.25,47,2,49,5,2.0,4.409246,5913180.0,72161.8485
742,16,442,439,3,14.0,13,1,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.25,2.75577875,13649220.0,166569.0789
743,10,144,141,0,14.0,7,1,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.7,3.7478591,8883108.0,108405.5438
744,10,480,477,5,15.6,12,0,1,14,99,1,64,2.8,16,11,1.0,107,3,72,5,2.5,5.5115575,29334708.0,357987.877
745,0,91,88,3,14.0,0,0,0,0,36,1,21,1.6,2,22,0.03125,41,2,43,1,1.68,3.70376664,2934360.0,35809.6391
746,15,309,306,4,13.3,8,0,1,3,97,1,62,2.7,16,15,0.25,53,2,55,5,0.81,1.78574463,14662908.0,178939.6815
747,7,50,50,3,15.6,8,0,1,3,56,1,36,2.0,8,15,0.25,47,2,49,5,1.86,4.10059878,4792788.0,58489.0772
748,4,279,276,3,14.0,0,0,0,0,74,1,46,2.5,8,15,0.25,53,2,55,5,1.6,3.5273968,10018705.32,122263.8742
749,7,597,572,5,17.3,15,0,1,3,115,1,91,2.9,16,15,0.25,102,3,67,5,3.0,6.613869,39026988.0,476268.2001
750,10,304,301,2,11.6,36,1,0,0,36,1,21,1.6,4,2,0.125,41,2,43,5,1.4,3.0864722,4223700.0,51544.1775
751,7,112,109,3,15.6,8,0,1,3,71,1,44,2.4,8,15,0.25,47,2,49,5,1.84,4.05650632,16894800.0,206176.71
752,2,565,540,3,15.6,0,0,0,0,70,1,43,2.3,4,8,1.0,86,3,28,4,2.45,5.40132635,5148468.0,62829.63952
753,10,482,479,4,14.0,8,0,1,3,68,1,41,2.3,4,7,0.000976563,47,2,49,5,1.7,3.7478591,9745632.0,118931.4074
754,2,358,355,3,15.6,0,0,0,0,97,1,62,2.7,4,15,0.25,53,2,55,5,2.37,5.22495651,7557310.8,92226.0978
755,10,587,562,0,13.3,19,1,1,13,69,1,42,1.8,8,15,0.25,50,2,52,5,1.3,2.8660099,10661508.0,130108.3554
756,7,35,35,3,15.6,15,0,1,3,77,1,47,2.5,8,3,1.125,75,3,17,5,2.2,4.8501706,9772308.0,119256.9496
757,7,592,567,5,15.6,8,0,1,3,92,1,58,2.6,8,15,0.25,100,3,65,5,2.59,5.70997357,13880412.0,169390.4444
758,4,56,56,1,15.6,12,0,1,14,102,1,66,2.8,16,16,1.25,80,3,22,5,4.42,9.74443366,25511059.08,311325.7469
759,0,58,58,3,15.6,0,0,0,0,74,1,46,2.5,4,15,0.25,53,2,55,5,2.1,4.6297083,5326308.0,64999.92068
760,10,291,288,1,15.6,15,0,1,3,102,1,66,2.8,8,3,1.125,75,3,17,5,2.5,5.5115575,9318816.0,113722.7327
761,4,283,280,4,12.5,8,0,1,3,99,1,64,2.8,16,15,0.25,53,2,55,5,1.18,2.60145514,16530228.0,201727.6336
762,6,331,328,4,12.3,38,1,0,8,82,1,52,1.2,8,15,0.25,52,2,54,1,1.1,2.4250853,13862628.0,169173.4163
763,2,612,587,4,13.3,21,0,1,13,74,1,46,2.5,8,15,0.25,53,2,55,5,1.2,2.6455476,10039068.0,122512.3714
764,4,274,271,3,13.3,0,0,0,0,56,1,36,2.0,4,25,0.48828125,47,2,49,5,1.65,3.63762795,7549308.0,92128.43515
765,0,496,493,3,13.3,0,0,0,0,68,1,41,2.3,4,2,0.125,47,2,49,5,1.6,3.5273968,5824260.0,71076.70792
766,2,572,547,3,17.3,0,0,0,0,113,1,87,1.1,4,8,1.0,66,3,8,5,2.8,6.1729444,4182263.28,51038.50199
767,4,254,251,1,15.6,26,1,1,14,92,1,58,2.6,16,3,1.125,89,3,31,5,2.72,5.99657456,9772308.0,119256.9496
768,15,309,306,4,13.3,7,1,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.31,2.88805613,14218308.0,173513.9786
769,0,61,61,3,15.6,0,0,0,0,113,1,87,1.1,4,8,1.0,44,2,46,2,2.1,4.6297083,2649816.0,32337.18925
770,4,245,242,3,15.6,8,0,1,3,97,1,62,2.7,16,15,0.25,30,0,101,5,2.3,5.0706329,10503852.84,128184.4012
771,15,309,306,0,15.0,7,1,1,3,97,1,62,2.7,16,15,0.25,8,0,79,5,1.71,3.76990533,15996708.0,195216.7901
772,16,435,432,3,14.0,9,0,0,0,68,1,41,2.3,4,2,0.125,47,2,49,5,1.75,3.85809025,9069840.0,110684.339
773,4,256,253,1,15.6,8,0,1,3,102,1,66,2.8,8,8,1.0,75,3,17,5,2.62,5.77611226,9772308.0,119256.9496
774,7,110,107,4,12.5,0,0,0,0,68,1,41,2.3,4,15,0.25,47,2,49,5,1.26,2.77782498,11061648.0,134991.488
775,2,375,372,0,15.6,7,1,1,3,97,1,62,2.7,12,21,2.0,72,3,14,5,2.3,5.0706329,7460388.0,91043.29457
776,10,478,475,3,15.6,6,0,1,14,94,1,60,2.7,16,28,0.5,102,3,67,5,2.5,5.5115575,21074040.0,257178.3172
777,0,429,426,3,14.0,15,0,1,3,59,1,38,2.4,4,2,0.125,53,2,55,5,1.8,3.9683214,5655312.0,69014.94082
778,14,85,82,1,14.0,8,0,1,3,102,1,66,2.8,16,28,0.5,79,3,21,5,1.95,4.29901485,25777908.0,314582.2538
779,2,543,520,3,15.6,3,0,0,3,110,1,84,1.1,8,2,0.125,44,2,46,5,2.0,4.409246,5174254.8,63144.33029
780,4,56,56,1,17.3,15,0,1,3,102,1,66,2.8,32,12,2.0,81,3,23,5,4.42,9.74443366,31911609.6,389435.251
781,2,389,386,1,17.3,15,0,1,3,92,1,58,2.6,16,16,1.25,80,3,22,5,4.3,9.4798789,20896200.0,255008.036
782,16,448,445,4,14.0,15,0,1,3,91,1,57,2.6,16,28,0.5,68,3,10,5,1.47,3.24079581,15685488.0,191418.7981
783,10,197,194,3,15.6,0,0,0,0,42,1,25,1.6,8,8,1.0,42,2,44,4,2.2,4.8501706,2925468.0,35701.12505
784,10,468,465,4,14.0,8,0,1,3,97,1,62,2.7,16,28,0.5,53,2,55,5,1.7,3.7478591,20442708.0,249473.8191
785,11,174,171,1,14.0,15,0,1,3,102,1,66,2.8,16,16,1.25,79,3,21,5,1.6,3.5273968,16814772.0,205200.0835
